GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
47000,Tennessee,29,        Paper manufacturing,2851.5,2609.8,2782.7,2849.7,2774.4,2542.4,2655,2420.6,2320.2,2285.5,2435.1,2646.2
47000,Tennessee,30,        Printing and related support activities,1016.7,996.8,946.6,1064.4,1040.3,1012.3,1048.8,883.1,884.5,895.3,856,908.2
47000,Tennessee,31,        Petroleum and coal products manufacturing,839.4,569.6,762.3,957,1937.5,1735,1255.1,1925.4,1607.4,1614.5,805.3,957.9
47000,Tennessee,32,        Chemical manufacturing,5359.7,5729.8,5869.8,6211,5189,5203.8,5043.9,5406.1,4973.2,4818,4873.4,5069.4
47000,Tennessee,33,        Plastics and rubber products manufacturing,1937.5,1791.4,1800,2013.8,2067.9,2176.2,2382.4,2406.4,2268.2,2289.4,2159.5,2191.3
48000,Texas,2,  Private industries,1158726.8,1204043.7,1269653.2,1333384.1,1378086.8,1452218.6,1461550.9,1498381.7,1567840.2,1619764.4,1582568.1,1649984
48000,Texas,12,    Manufacturing,206540.9,214847.4,207319.6,230117.8,206708.1,213089.5,208101.1,218502.9,237164.5,225683.3,205113.2,214678.3
48000,Texas,14,        Wood product manufacturing,1233.5,1388.4,1519.7,1461.1,1291.5,1292.3,1648.7,1539.5,1596.6,1489,1594,1682.8
48000,Texas,15,        Nonmetallic mineral product manufacturing,3414.9,3475.8,3857.8,4506.6,4984.7,5034.3,4815.7,5240.1,4738.7,4795.2,4648.7,4821.6
48000,Texas,16,        Primary metal manufacturing,3289.6,3750.6,4142.7,4257.3,4118.4,4352.5,4003.8,3321.5,3246.2,3481.9,5130.9,4676.9
48000,Texas,17,        Fabricated metal product manufacturing,11088.8,13230.1,14626.6,14133.7,14850.6,12492.8,10852,11847.4,13413.6,12901.8,11240.8,11688
48000,Texas,18,        Machinery manufacturing,15833,19439.2,19721.9,19294.4,19609.1,13393.4,11471.2,13653.7,16236.6,15277.9,12972.6,13731.2
48000,Texas,19,        Computer and electronic product manufacturing,27353.9,28780,26340.6,27143,27408,31806.5,33748.6,28850.1,30686.8,29355.3,31250.6,32520.9
48000,Texas,20,"        Electrical equipment, appliance, and component manufacturing",2508.1,2276,2206.5,2615.8,2419.4,2636.9,2295.6,2604.8,2977.1,2934,2557.7,2796.9
48000,Texas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4869.2,7583,7858.1,9262.7,9837.1,11258.8,11493.6,13195.2,14239.7,13215.8,10758.8,15015.3
48000,Texas,22,        Other transportation equipment manufacturing,9092.5,10080.7,11732,13624.2,12934.5,10228,12069,14943.1,16468.6,18403.7,16219.1,17079.6
48000,Texas,23,        Furniture and related product manufacturing,1611.8,1550.3,1194.5,1278.7,1233.6,1317.7,1296.5,1375.3,1590,1528.8,1784.8,1909.1
48000,Texas,24,        Miscellaneous manufacturing,3044.8,2823.4,2839.6,3042.5,3104.8,2760.7,3187,3429.9,3760.4,3458.7,3338.3,3888.5
48000,Texas,26,        Food and beverage and tobacco product manufacturing,11520,11382.7,10680.3,11289.5,11311,12935.4,12126.8,12477.5,13677.9,15272.6,14959,16205.9
48000,Texas,27,        Textile mills and textile product mills,382.4,359.7,381.6,442.5,592.8,526.7,491.6,435.8,405.6,425.1,400.6,455.1
48000,Texas,28,"        Apparel, leather, and allied product manufacturing",362.6,397.2,430.1,462.9,434.2,427.5,408,385,405.8,440.9,337.3,443.3
48000,Texas,29,        Paper manufacturing,2262,2235.5,1920.2,2008.1,1949.3,1955,1943.8,2042.6,2191.8,2258.2,2633.3,2648.8
48000,Texas,30,        Printing and related support activities,1988,1991.5,2180.1,2048.8,1948.8,1870,1779.8,1876.7,1897.9,1761.6,1575.6,1657.5
48000,Texas,31,        Petroleum and coal products manufacturing,57108.8,59105,48536.3,64485,36069,53005.3,43924,54144.6,58388.2,54091.8,37813.9,37259.4
48000,Texas,32,        Chemical manufacturing,45872.3,40941.8,42471.4,44903.5,44509.1,42335.5,44121.1,43260.6,47204.9,40300.9,37330.3,36716.9
48000,Texas,33,        Plastics and rubber products manufacturing,4493.8,4288.9,4679.8,4725.2,4737.7,4922.3,4725,4624.9,4624.4,4794.8,4502.5,4562.4
49000,Utah,2,  Private industries,106347.8,110087.8,112054.6,115950.1,119641.8,124395.6,129880.8,136025.1,145899.3,152882.9,155461.3,167066.4
49000,Utah,12,    Manufacturing,18819,18697.1,16118.4,16664.5,16424.5,17192.6,16933.5,18385.4,20193.9,21571.1,21386.3,23629.8
49000,Utah,14,        Wood product manufacturing,65.2,68.5,86.1,89.4,80.3,92.5,110.6,120.6,160.9,163.3,133.3,146.9
49000,Utah,15,        Nonmetallic mineral product manufacturing,591.7,576.9,693.3,630,582.5,514.6,488.1,648.3,683.7,614.5,608.1,647.5
49000,Utah,16,        Primary metal manufacturing,3771.1,3307,1944,1935,1628.3,1579,1647.2,1408.6,1432.2,1677.7,2470.6,2176.3
49000,Utah,17,        Fabricated metal product manufacturing,939.2,932.5,1029.5,982.3,1086.2,1122,1109,1160.3,1235,1229.8,1241.3,1412.3
49000,Utah,18,        Machinery manufacturing,427.9,442.4,549.7,612,552,583.2,528.2,559.7,661.9,630.7,611.3,710.4
49000,Utah,19,        Computer and electronic product manufacturing,1881.9,1993.3,2159.1,1886.9,1751.8,2281.4,2145.3,2028.6,2382.9,2859.4,2864.7,2956.9
49000,Utah,20,"        Electrical equipment, appliance, and component manufacturing",270.1,277.7,280.7,324.9,311,373.7,279.6,329.7,397.5,406.6,384.6,403.3
49000,Utah,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",441.2,700.5,776.4,754.7,706,893.3,731,709.6,821,684.4,550.5,740.1
49000,Utah,22,        Other transportation equipment manufacturing,1321.3,1000.3,859.8,891.4,791,885.8,1031.1,1211.1,1237.2,1242.3,1362.5,1489.9
49000,Utah,23,        Furniture and related product manufacturing,452.6,479.1,386.2,430.9,478,536.6,533.8,532.3,540.7,548,646.5,808.7
49000,Utah,24,        Miscellaneous manufacturing,1653.8,2147.9,1970.1,1833.2,1993.6,2003.9,2181,2480.3,2573.7,2424.3,2358.7,2935
49000,Utah,26,        Food and beverage and tobacco product manufacturing,1330.2,1363.1,1377.9,1551.3,1608.3,1606.1,1538.7,1714.8,1772.3,2078,2236.5,2517
49000,Utah,27,        Textile mills and textile product mills,54.3,47.7,63.1,77.8,79.9,106.1,90.8,73.6,73,72.1,66.5,64.8
49000,Utah,28,"        Apparel, leather, and allied product manufacturing",19.9,20.5,23.5,27.3,25.1,27.5,29.4,30.8,33.7,34.2,40.9,49.5
49000,Utah,29,        Paper manufacturing,399.7,485,457.5,420,401.5,445.6,418,407.2,337,563.2,611.3,644.3
49000,Utah,30,        Printing and related support activities,411.2,430.6,410.8,431.8,425.9,399.4,452.5,420.1,424,427.3,392,436.8
49000,Utah,31,        Petroleum and coal products manufacturing,1994.5,1730.2,1037.3,2613.7,2321.6,1694.1,1652.8,2360.2,3574.8,4296.7,2556.6,2943.2
49000,Utah,32,        Chemical manufacturing,2390.9,2217.9,1617.1,880.7,1198.3,1446.9,1371.7,1621,1491.9,1538.2,1490.6,1546.6
49000,Utah,33,        Plastics and rubber products manufacturing,405.1,426.8,396.3,409.7,440.5,454.6,481.8,547.2,695.4,701.8,753.1,887
50000,Vermont,2,  Private industries,24346.8,24819.6,25148.1,24534,24852.3,25050.1,25351.1,25411.4,25530.2,25856.8,24943.6,26521.1
50000,Vermont,12,    Manufacturing,3118.9,3276.9,3397.6,2716,2663.1,2801.5,2755.2,2791.7,2864.1,2866.3,2930,3080.3
50000,Vermont,14,        Wood product manufacturing,92.8,104.4,138.3,146.6,134,126,130.9,120.4,119.2,104.1,86.7,87.1
50000,Vermont,15,        Nonmetallic mineral product manufacturing,123.2,132.4,129.8,125.6,145.6,117,112.9,104.1,106.7,109.3,109.9,116.7
50000,Vermont,16,        Primary metal manufacturing,16.5,21.4,25.4,23.1,24.9,25.5,27.2,23,22,27.4,30.2,28
50000,Vermont,17,        Fabricated metal product manufacturing,159.6,183.8,192.1,203,210.2,193.2,140.9,131.4,137.1,166.4,142.2,161.3
50000,Vermont,18,        Machinery manufacturing,240.4,253.1,245.5,250.9,246.9,297.5,279.5,294.1,310.5,314,316.6,341.7
50000,Vermont,19,        Computer and electronic product manufacturing,1000.7,1150.4,1411.8,640.4,522.8,566.1,651.6,684.4,714.8,719,830.7,859.1
50000,Vermont,20,"        Electrical equipment, appliance, and component manufacturing",190.6,151.2,142,171.4,142.3,132.1,118.5,118.6,129.1,102.2,100.1,105.6
50000,Vermont,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",27.9,35.9,33.1,35.2,39.1,39.9,38.7,38.9,37,40.1,35.4,43.3
50000,Vermont,22,        Other transportation equipment manufacturing,164.6,148,121.9,131.4,115.7,112.4,106.7,104.6,90.9,104.8,93.5,99.8
50000,Vermont,23,        Furniture and related product manufacturing,56.5,60.2,70.9,66.4,67.8,65.2,59.2,70.7,69.4,62.8,61,74.2
50000,Vermont,24,        Miscellaneous manufacturing,236.8,183.1,117.8,123.3,142.9,140,147.6,129.1,121.3,135.9,152.7,178
50000,Vermont,26,        Food and beverage and tobacco product manufacturing,457.8,482,390.1,391.8,423.4,531.2,495.2,540.8,568,553.4,567.1,591
50000,Vermont,27,        Textile mills and textile product mills,8,7.4,10.3,13.1,15.2,25.1,14,16.6,20.2,19.9,13.8,15.6
50000,Vermont,28,"        Apparel, leather, and allied product manufacturing",15.3,19.7,25.6,20.3,23.2,21.5,22.9,21.5,29.3,32.6,29.5,45.1
50000,Vermont,29,        Paper manufacturing,108.4,99.1,61.8,61.1,68.2,68.4,75.6,64.7,59.6,67.2,90,83.6
50000,Vermont,30,        Printing and related support activities,57.4,55.9,67.2,71.8,70.5,71.5,72.8,66.3,71.1,58.5,42.6,43.7
50000,Vermont,31,        Petroleum and coal products manufacturing,22.1,25.6,24,26.8,38.2,38,41.2,50.7,54.1,40.3,39,24.4
50000,Vermont,32,        Chemical manufacturing,62.8,74.7,96,103.7,126.7,111.5,121.8,119.2,116.8,121,116.7,115.8
50000,Vermont,33,        Plastics and rubber products manufacturing,88.8,95.4,93.9,99.1,91.7,107.5,102.7,105.2,103.8,102.6,114.8,102.4
51000,Virginia,2,  Private industries,358589.7,361565.9,362941.5,366818.8,365367.6,372334.7,375464.8,382792.3,394825.2,405635.5,394987,420072.2
51000,Virginia,12,    Manufacturing,42263.9,41660.4,40359.9,40740.1,38441.1,39156.1,38227.1,38443.9,40407.7,40968.3,39580.6,42568.3
51000,Virginia,14,        Wood product manufacturing,923,954.7,1028.8,1055.5,881.6,1059.8,1097.1,1047.1,965.4,994,1011.1,1025
51000,Virginia,15,        Nonmetallic mineral product manufacturing,869.9,907.3,840.8,1034.5,1007,992.7,1022,1124.2,1031.8,1066,1073.6,1085.8
51000,Virginia,16,        Primary metal manufacturing,462.7,395.1,401.6,542.8,523.8,684.6,746.7,647.7,717.3,664.3,862.8,793.9
51000,Virginia,17,        Fabricated metal product manufacturing,1949.2,1987.1,1914.8,2017.9,2088.6,2042.1,2058.4,2027.5,2177.7,2047.5,1964.4,2153.4
51000,Virginia,18,        Machinery manufacturing,2896.1,2678.7,1803.2,2060.7,1817,2008.2,1506.6,1600.6,1869.3,1614.9,1606.7,1802.7
51000,Virginia,19,        Computer and electronic product manufacturing,2152.2,1889.7,1957.1,1940.5,2604.2,2240.3,2342.1,2470,2799.7,3130.4,3088.7,2803.4
51000,Virginia,20,"        Electrical equipment, appliance, and component manufacturing",1056.3,1028.1,1030.5,914.5,919.3,989.9,887.2,982.5,1088.3,1026.7,823.9,922.1
51000,Virginia,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",773.2,1309.4,1357.3,1330.8,1371.9,1378.8,1242.8,1244.1,1455.9,1730.6,1385.1,2077.2
51000,Virginia,22,        Other transportation equipment manufacturing,3157.2,3690,3598.5,3776.2,3113.7,3445,3345.4,3390.3,3944.5,4497.9,3661.9,4756.4
51000,Virginia,23,        Furniture and related product manufacturing,571.9,582.5,522.9,574.6,673.4,720.5,787,698.2,757.7,726,614.8,668.5
51000,Virginia,24,        Miscellaneous manufacturing,645.4,631.2,556.3,544.8,595.7,633.4,689.9,753.8,843.4,805.9,752.2,843.7
51000,Virginia,26,        Food and beverage and tobacco product manufacturing,16808.9,16369.5,15911.2,16182.5,15142.8,15369.5,14930,15237.1,15648.9,15649.8,15904,16794.6
51000,Virginia,27,        Textile mills and textile product mills,861.5,817.4,532.1,410.5,407,460.4,485.1,519.2,401.2,497.8,465.7,478.2
51000,Virginia,28,"        Apparel, leather, and allied product manufacturing",66.6,63.2,59.2,76.4,76.5,79.5,83.2,89.7,91.3,75.8,55.6,70.5
51000,Virginia,29,        Paper manufacturing,1149.2,942.8,1140.7,1122.3,950.8,1018.7,1064.2,965.4,1022.8,1135.8,1019,977.5
51000,Virginia,30,        Printing and related support activities,837.5,789.2,788,779.1,774.3,724.8,756.5,714.2,737.7,682.5,563.3,559.7
51000,Virginia,31,        Petroleum and coal products manufacturing,516,179.8,151.9,279,399.1,456.1,348.5,251.2,190.2,551.7,561.2,635.5
51000,Virginia,32,        Chemical manufacturing,4603.7,4496.2,4841.3,4238.3,3313.9,2748.1,2789.3,2631.1,2624.5,2390.5,2507,2438.4
51000,Virginia,33,        Plastics and rubber products manufacturing,2028.3,1944.1,1923.7,1870,1900.6,2218.3,2180,2124.7,2187.4,2013.9,2015.1,2087.7
53000,Washington,2,  Private industries,323721.7,331016.9,342770,353793.3,367119.7,384673.9,398812.2,421223.3,453417.4,470679.4,476723,512780.3
53000,Washington,12,    Manufacturing,55021.4,55383.6,57780.5,59438.3,61029.9,64361.3,57454.9,57115.9,58460.3,59773.4,56117.7,56652.8
53000,Washington,14,        Wood product manufacturing,1060.7,1168,1171.5,1285.5,1403,1373.4,1207,1162.1,1043,1313.1,1355.8,1419.8
53000,Washington,15,        Nonmetallic mineral product manufacturing,912,908,1008.9,1055.3,1024.7,1134.5,1049.2,1101.4,1159.2,1073.4,1027.2,1073.3
53000,Washington,16,        Primary metal manufacturing,657.1,768.8,827.2,932.7,971.3,1091,987,732,831.2,979,1181.7,921.9
53000,Washington,17,        Fabricated metal product manufacturing,1600.9,1763.4,1924.6,1963.3,2021,1680.5,1682.1,1740.3,1987.6,2012.5,1742.2,1809.9
53000,Washington,18,        Machinery manufacturing,2008.8,2074.8,2129.3,1591.6,1541.9,1456.6,1357.3,1522.3,1693.9,1476.8,1233,1342.4
53000,Washington,19,        Computer and electronic product manufacturing,3454.2,3463,4291,5069.9,3630.4,3888.5,4124.6,4646,5200.3,5364,5179.8,5374.2
53000,Washington,20,"        Electrical equipment, appliance, and component manufacturing",412.5,411.9,503,514.4,478,691.3,734.4,944.8,970.1,945.8,994.6,1151.4
53000,Washington,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",434.9,477.8,554.8,527.4,564.8,606.4,526.3,551.1,640.9,682.2,686.6,880.3
53000,Washington,22,        Other transportation equipment manufacturing,29202.7,31468.8,33775.9,34010.7,36773.9,37993.4,31272,30004.5,29479.4,29424.2,26998.4,25862.3
53000,Washington,23,        Furniture and related product manufacturing,301.4,293.9,288.9,390.7,337,385.6,364.8,363.1,396.7,372.6,338,365.9
53000,Washington,24,        Miscellaneous manufacturing,1031.5,1054,940.5,968.8,990.4,990,1059.5,1208.6,1292.4,1407,1256.2,1409.6
53000,Washington,26,        Food and beverage and tobacco product manufacturing,3588.2,3678.3,3513.8,3868.5,4226.3,4175.5,3887.4,4029.7,4199.5,4656,4850.8,5252.8
53000,Washington,27,        Textile mills and textile product mills,145.7,110.2,143.3,154.9,157.4,151.9,164.2,153.6,129.8,136.9,128.5,141.6
53000,Washington,28,"        Apparel, leather, and allied product manufacturing",78.7,92.4,101,99.6,101.9,93.4,94.2,99.6,103,95.1,72.5,88.1
53000,Washington,29,        Paper manufacturing,1327.5,1267,1188.8,1362.4,1146,1094.4,1160.8,896.2,1075.8,1297,1235.1,1190.3
53000,Washington,30,        Printing and related support activities,517.1,511.2,461.5,436.5,463.6,441.3,438.1,377,408.3,416.4,369.2,413.4
53000,Washington,31,        Petroleum and coal products manufacturing,7281.1,3643.6,3102.5,3501.9,3297.1,5355.4,5654.9,5881,6329.7,6711.9,5218.8,5870.6
53000,Washington,32,        Chemical manufacturing,1204,1589,1212.3,1065.9,1086.5,1423.9,1757.2,1889.4,1910.3,1938.2,2288.4,2287.3
53000,Washington,33,        Plastics and rubber products manufacturing,716.2,696.3,641.7,680.5,701.5,775.6,763.4,762.7,786.8,747.1,635.1,632.5
54000,West Virginia,2,  Private industries,57857.6,59080.9,58884.3,59394.4,59756.8,59993.3,59548.9,60984.6,62798.1,61946.4,59482.3,60487.6
54000,West Virginia,12,    Manufacturing,6913.4,6961.4,6840.1,7218.3,6950.5,6603.7,6852.2,7256.5,7243.7,6859.6,6746.2,7169.2
54000,West Virginia,14,        Wood product manufacturing,271.8,346.1,353.3,368.3,294.9,280.7,306.8,316.4,259.1,225,278.7,288.5
54000,West Virginia,15,        Nonmetallic mineral product manufacturing,274.8,280.5,324.5,289.5,290.8,300.6,286.6,324.9,310.4,300.4,284.2,287.3
54000,West Virginia,16,        Primary metal manufacturing,387.9,556.2,867.9,885.4,835.3,920.2,894.3,849.6,804.6,901.5,941.8,840.2
54000,West Virginia,17,        Fabricated metal product manufacturing,415.4,485.3,437.2,398.7,424.5,388.7,361.6,413.4,515.7,450.1,397.1,417.1
54000,West Virginia,18,        Machinery manufacturing,135.5,176.2,160.1,174.6,152.6,124.3,114.7,149.1,186.2,163,121.3,155.4
54000,West Virginia,19,        Computer and electronic product manufacturing,86.5,94,104.9,102.7,94.1,94.5,76.5,90.1,106.8,82.1,64.3,69.7
54000,West Virginia,20,"        Electrical equipment, appliance, and component manufacturing",83.4,85.6,86,86.4,53.6,57.6,44.2,46.5,52.8,57.4,42.7,45.1
54000,West Virginia,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",284.6,400.5,446.1,655.9,437.2,427.8,493.9,516.2,735.5,757.4,685.2,902.7
54000,West Virginia,22,        Other transportation equipment manufacturing,391.6,371.8,337.8,302.9,251.8,215.5,197.3,164.1,167.7,174.6,143,177.6
54000,West Virginia,23,        Furniture and related product manufacturing,58.9,55.5,47,46,42.4,40.6,50,58,65.8,59.7,60.6,65.5
54000,West Virginia,24,        Miscellaneous manufacturing,206.8,155.3,145.3,157.2,160.6,151.6,170.8,156.8,163.3,151.3,129.5,144.7
54000,West Virginia,26,        Food and beverage and tobacco product manufacturing,192.3,183.4,200.2,258.6,212.8,216.1,224.4,263.1,287.4,281.2,265.9,307.3
54000,West Virginia,27,        Textile mills and textile product mills,9.4,8.6,11,10.8,11.5,9.9,10,7.7,6.5,6.1,6.3,6.2
54000,West Virginia,28,"        Apparel, leather, and allied product manufacturing",9.7,5.7,6.8,7.5,6.9,8.4,6.5,7.1,7.6,6.7,4.4,5
54000,West Virginia,29,        Paper manufacturing,51.7,49.6,51.4,57.7,58.6,49.6,42.4,39.1,44.1,47,50.3,52.5
54000,West Virginia,30,        Printing and related support activities,68.5,75,127.2,113,79.4,54.2,60.8,65.4,68.9,68.9,55.5,58.5
54000,West Virginia,31,        Petroleum and coal products manufacturing,662.7,529.8,505.2,515.6,797.7,632.4,617.7,611.5,540.2,479.4,560.9,687.6
54000,West Virginia,32,        Chemical manufacturing,3061.3,2824,2309.7,2491.8,2527.5,2387.8,2629.3,2865.8,2533.8,2304.1,2273.9,2298.5
54000,West Virginia,33,        Plastics and rubber products manufacturing,357.6,309.1,318.6,293.7,282.5,291.6,268.1,258.1,336.8,318.8,411.9,422.2
55000,Wisconsin,2,  Private industries,233682.8,239951.7,244109.4,246362.7,252414.5,258319.3,261152,261383.2,268511.6,272978.4,262875.4,276321
55000,Wisconsin,12,    Manufacturing,49795.8,52274.9,54123.2,54834.3,54853,54495.5,54019.8,52858.5,53926.2,56157.5,53025.7,57945.8
55000,Wisconsin,14,        Wood product manufacturing,999.7,1080.8,1129.2,1079.9,908.8,1027.9,1166.3,1060.7,931.1,1068.8,1136.2,1149.3
55000,Wisconsin,15,        Nonmetallic mineral product manufacturing,1206.9,1365.1,1422.6,1496.5,1513.3,1557.2,1561,1360.5,1304.8,1266.5,1176.1,1215.6
55000,Wisconsin,16,        Primary metal manufacturing,1052.3,1368.6,1974.3,2086.4,2110.9,2513.4,2536.1,2301.4,2168.3,2025,2066.7,1910.3
55000,Wisconsin,17,        Fabricated metal product manufacturing,5633.9,6104.1,6397.4,6241.8,6336.4,5940.3,5922.6,6489.9,6727.5,6689.8,5970.7,6586
55000,Wisconsin,18,        Machinery manufacturing,6915.9,8245.9,8519.4,8262.8,8006.5,7329.2,6862.6,7378.3,7612.3,7697.9,7204.6,8490.5
55000,Wisconsin,19,        Computer and electronic product manufacturing,2993.7,2928.3,2941.6,3166.8,3126.6,3329.8,3262.2,3342.7,3967.9,4570.7,3738.2,3708.5
55000,Wisconsin,20,"        Electrical equipment, appliance, and component manufacturing",3344.7,3305.5,3481.2,3843.5,3587.2,4062.3,3583.9,3715.5,3867.9,3492.9,3189.1,3855.6
55000,Wisconsin,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1826.7,2590.4,2536.4,2577.8,2338.3,2050.3,1922.2,2115.3,2369.7,2608.3,2297.7,3104.2
55000,Wisconsin,22,        Other transportation equipment manufacturing,1515.3,2049,1781.9,2080.7,1833.7,2048.1,1991.6,1587.8,1060.6,1213,941.5,1258.9
55000,Wisconsin,23,        Furniture and related product manufacturing,917.3,931.1,951.8,961.7,1076.2,1069.1,1002.7,1009.9,1003.7,905.9,834.8,862.8
55000,Wisconsin,24,        Miscellaneous manufacturing,1269.2,1248.4,1418,1771.3,1391.7,1298.7,1361.2,1538.3,1770.4,1676.2,1487.8,1677.7
55000,Wisconsin,26,        Food and beverage and tobacco product manufacturing,6910.9,6885.5,7215.7,7455.8,7386.6,7494.9,7611.2,7621.4,7931.3,8814.6,8884.2,9658.4
55000,Wisconsin,27,        Textile mills and textile product mills,301.6,235.4,259.2,235,234.4,220.2,221.9,258.9,272.8,319.5,306.7,321.7
55000,Wisconsin,28,"        Apparel, leather, and allied product manufacturing",122.6,115.7,116.7,123.7,103.6,94.6,86.2,106,100.1,92.7,66.5,83.2
55000,Wisconsin,29,        Paper manufacturing,4393.1,4145.5,4365.4,3968.7,4213.6,4226.6,4200.4,3748.9,3989.2,4631.9,4948.3,4936.4
55000,Wisconsin,30,        Printing and related support activities,2250.1,2456.3,2665.5,2623,2653.3,2418.8,2420.1,2427.8,2438.6,2614.7,2005.5,2115.8
55000,Wisconsin,31,        Petroleum and coal products manufacturing,503.4,434.9,373.7,534.5,879.2,800.7,826.2,951.3,301.6,278.3,339.4,397.8
55000,Wisconsin,32,        Chemical manufacturing,4866.5,4270.3,3887.9,3618.8,4457,4272.2,4731.7,3155,3200,3300.1,3637.6,3703.1
55000,Wisconsin,33,        Plastics and rubber products manufacturing,2916.5,2560.8,2685.3,2744.7,2823.7,2970.8,2966.5,3019.6,3118.4,3105.9,2905.7,2982.1
56000,Wyoming,2,  Private industries,34630,34352.9,33318.7,33172.7,33899,34842.4,32603.8,31888.1,32552.1,33033.9,30894.2,31024.7
56000,Wyoming,12,    Manufacturing,2271.3,2218.1,2512.7,2035.7,1879.8,2580.6,2130.5,2468.4,2762,3225.3,2661.2,2770.2
56000,Wyoming,14,        Wood product manufacturing,18.4,23.3,23.5,28.8,23.8,29.1,29.5,30.7,31.9,34.9,33.3,34.2
56000,Wyoming,15,        Nonmetallic mineral product manufacturing,102.6,108.3,113.7,110.1,98.2,107.6,108.5,127.9,122.2,128,128.8,120.7
56000,Wyoming,16,        Primary metal manufacturing,4.6,5.3,6.6,9,10.7,11.5,12.2,10.4,13.2,15.1,24,18.2
56000,Wyoming,17,        Fabricated metal product manufacturing,130.9,151.2,164.4,143.3,162.3,144.6,111.6,125.8,137.6,142.6,126.3,134.3
56000,Wyoming,18,        Machinery manufacturing,54.2,58,61,52.3,50.2,54.5,39.5,43.7,50.1,56,53.9,59
56000,Wyoming,19,        Computer and electronic product manufacturing,13.3,15,16.5,16.4,38,42.3,23.4,23.4,35,41,30.3,31.5
56000,Wyoming,20,"        Electrical equipment, appliance, and component manufacturing",22.9,23.1,21.4,21.7,24.6,31.9,43.7,44.8,21,28.7,27.9,30.8
56000,Wyoming,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",15.9,24,17.6,16.2,15,17.1,6.4,13.3,12,14.2,12.8,18.2
56000,Wyoming,22,        Other transportation equipment manufacturing,9.2,8.1,8.8,8.2,8.3,8.2,7.6,7.8,7.2,7.6,6.3,7
56000,Wyoming,23,        Furniture and related product manufacturing,8.3,7.5,6.2,6.8,7.3,7.1,6.3,5.9,6,5.9,6,6.5
56000,Wyoming,24,        Miscellaneous manufacturing,5.4,6.1,5.5,6.2,7.5,8.4,8.4,8.5,9.2,8.3,8.1,10.6
56000,Wyoming,26,        Food and beverage and tobacco product manufacturing,62.3,61.1,66.5,77.5,76.6,86,69.5,71.6,78.5,69.4,75.7,88.7
56000,Wyoming,27,        Textile mills and textile product mills,9.3,6.7,8.4,7.6,7.7,9.3,9.4,7.5,6.4,5.6,6.4,6.9
56000,Wyoming,28,"        Apparel, leather, and allied product manufacturing",0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.5,0.2,0.4,0.5
56000,Wyoming,29,        Paper manufacturing,0.6,0.1,1.9,3.9,2.9,1.5,0,0,0,0,0,0
56000,Wyoming,30,        Printing and related support activities,12.5,14.1,14.8,15.5,13.9,13.1,12.8,13,10.6,11.2,9.7,11.1
56000,Wyoming,31,        Petroleum and coal products manufacturing,1159.6,1114.5,1426.4,948.6,781.1,1557.3,982.8,1362.1,1794.6,2208.8,1558.2,1720.6
56000,Wyoming,32,        Chemical manufacturing,597,536.7,509.7,504.5,484.3,507.9,557.2,567.2,530.3,615.6,535.2,502.1
56000,Wyoming,33,        Plastics and rubber products manufacturing,48.8,51.7,39.6,40.8,34.2,35.1,39,41.6,41.6,45.5,48.5,52.3
91000,New England,2,  Private industries,771754.1,773585.3,789201.3,786383,795331.2,821466.7,832576.6,844205.4,868303.6,888296,856712.5,916416.2
91000,New England,12,    Manufacturing,96766.4,96029.7,95904.9,96239.8,96084.2,98134.4,95529.2,96397.3,103805.6,104270.7,99781,106246.8
91000,New England,14,        Wood product manufacturing,727.4,826.4,814.7,836,774.3,774.4,850.5,847.4,797.7,751.5,753.7,714.7
91000,New England,15,        Nonmetallic mineral product manufacturing,1359.1,1437.8,1599.6,1646.7,1436.2,1413.2,1410.4,1401.3,1404.9,1362.1,1324.2,1355.6
91000,New England,16,        Primary metal manufacturing,1498.4,1575.5,1748.9,1524.2,1400.2,1472.7,1672.3,1439.5,1458.6,1788.2,2012.2,1727.3
91000,New England,17,        Fabricated metal product manufacturing,10094.6,10299.9,10745,10846.2,10296.1,10140,10104.5,10103.7,9418.2,9502.2,8972.9,9586.3
91000,New England,18,        Machinery manufacturing,5440.7,6013.5,5465.7,5706.5,5272.4,4974.2,4856.9,5273.6,5527.9,5334.8,5395.9,6174.1
91000,New England,19,        Computer and electronic product manufacturing,20471.5,21887.3,22252.9,22014.3,22228.9,23063,23298,22932.1,26642.4,25445.2,23983.1,24751.1
91000,New England,20,"        Electrical equipment, appliance, and component manufacturing",3943,3906.9,3671.4,4340.7,4028.6,4116.4,3639.2,3626.1,3791.5,3636.6,3324.2,3585.7
91000,New England,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",525.8,691.1,670.1,700.4,802.4,785.5,814.9,843.3,793.5,800.5,709.8,891.9
